"","date","day","initial_inventory","par","prep_rec","prep_actual","waste","final_inventory","short_long","scale","use_expected","use_actual","temp_max","temp_min","conditions","rain","snow","humidity","wind","season","holiday","month","use7","use3","use1","avgUse","medUse","quart1Use","quart3Use","maxUse","temp_maxz","temp_minz","humidityz","windz","snowz","rainz","use7z","use3z","use1z","avgUsez","medUsez","quart1Usez","quart3Usez","maxUsez","use_predicted"
"116",2017-01-12,"Thursday",416,428,15,0,NA,416,-12,90,79,41,33,18,"Overcast",0,0,74,5,"Winter","0","1",33.7142857142857,33,0,64.5,66,47,83.5,85,-1.81483319061364,-2.63928295927887,0.23994598657415,-0.657180610114186,-0.0776222793814696,-0.461882439916727,-2.07865316330734,-1.7212559079718,-1.91005244189286,-1.06728492238917,-1.06795599685475,-1.09684343481484,-1.02266731759521,-1.22554993381456,41
"117",2017-01-13,"Friday",375,409,30,75,NA,450,41,15,120,38,29,11,"Fog",0,0,81,7,"Winter","0","1",32.5714285714286,28.6666666666667,41,81,68,45.5,103.5,150,-2.05508734128209,-3.28305172207352,0.806762590819728,-0.16087572913598,-0.0776222793814696,-0.461882439916727,-2.10471097440112,-1.80301217978545,-1.27754727631858,-0.771544324312751,-1.0323091235969,-1.12366582751482,-0.678363032524554,-0.153653620520632,50
"118",2017-01-14,"Saturday",412,346,0,0,NA,412,66,-15,146,59,29,19,"Overcast",0,0,71,14,"Winter","0","1",25.4285714285714,26.3333333333333,38,72,84,44.25,111.75,120,-2.05508734128209,-2.54731599316535,-0.00297541524538409,1.57619135428774,-0.0776222793814696,-0.461882439916727,-2.26757229373723,-1.84703478768511,-1.32382814209231,-0.932857377808977,-0.747134137534153,-1.14601782143147,-0.536337514932906,-0.648374995887059,52
"119",2017-01-15,"Sunday",353,256,0,75,-83,345,89,-15,83,45,28,19,"Overcast",0,0,74,11,"Winter","0","1",33.8571428571429,46,59,54.8,52,45,82,95,-2.1151508789492,-2.54731599316535,0.23994598657415,0.831734032820432,-0.0776222793814696,-0.461882439916727,-2.07539593692062,-1.47598709253083,-0.999862081676212,-1.24114454671288,-1.31748410965966,-1.13260662508148,-1.04849013897551,-1.06064280869241,44
"120",2017-01-16,"Monday",300,252,0,75,-30,345,93,30,60,35,29,22,"Overcast",0,0,63,14,"Winter","1","1",40.2857142857143,47.3333333333333,45,51.4,54,42,58,68,-2.05508734128209,-2.27141509482478,-0.650765820097474,1.57619135428774,-0.0776222793814696,-0.461882439916727,-1.92882074951812,-1.45083131658817,-1.21583945528694,-1.30208503358923,-1.28183723640181,-1.18625141048144,-1.46165528106031,-1.5058920465222,38
"121",2017-01-17,"Tuesday",310,312,0,120,-25,405,93,60,57,15,44,24,"Rain",0.38,0,78,19,"Winter","0","1",37.5714285714286,46.3333333333333,35,45,45,43,58,64,-1.1541342762754,-2.08748116259774,0.563841189000195,2.81695355673326,-0.0776222793814696,0.970941790357828,-1.99070805086585,-1.46969814854517,-1.37010900786604,-1.41679653829766,-1.44224816606211,-1.16836981534812,-1.46165528106031,-1.57185489657106,28
"122",2017-01-18,"Wednesday",390,401,15,0,NA,390,-11,105,56,47,37,33,"Rain",0.98,0,95,16,"Winter","0","1",33.2857142857143,31.6666666666667,15,38.75,40.5,25.5,53.75,74,-1.57457903994519,-1.25977846757604,1.94039579931089,2.07249623526595,-0.0776222793814696,3.23329583815976,-2.08842484246751,-1.74641168391446,-1.67864811302422,-1.52881949211448,-1.52245363089226,-1.48129773018121,-1.53481994163782,-1.40694777144891,42
"123",2017-01-19,"Thursday",343,428,90,0,NA,343,-85,240,79,85,52,35,"Overcast",0,0,82,12,"Winter","0","1",40,32.3333333333333,47,64.5,66,47,83.5,85,-0.673625974938506,-1.075844535349,0.88773639142624,1.07988647330953,-0.0776222793814696,-0.461882439916727,-1.93533520229157,-1.73383379594313,-1.18498554477112,-1.06728492238917,-1.06795599685475,-1.09684343481484,-1.02266731759521,-1.22554993381456,78
"124",2017-01-20,"Friday",258,409,150,105,NA,363,-46,150,120,48,42,37,"Rain",0.09,0,90,12,"Winter","1","1",46.2857142857143,49,85,81,68,45.5,103.5,150,-1.27426135160963,-0.891910603121952,1.53552679627833,1.07988647330953,-0.0776222793814696,-0.122529332746438,-1.79201724127579,-1.41938659665984,-0.59876124497057,-0.771544324312751,-1.0323091235969,-1.12366582751482,-0.678363032524554,-0.153653620520632,62
"125",2017-01-21,"Saturday",315,346,30,150,NA,465,119,-60,146,109,47,37,"Rain",0.32,0,88,13,"Winter","0","1",47.7142857142857,60,48,72,84,44.25,111.75,120,-0.973943663274067,-0.891910603121952,1.37357919506531,1.32803891379864,-0.0776222793814696,0.744706385577636,-1.75944497740857,-1.21185144513287,-1.16955858951322,-0.932857377808977,-0.747134137534153,-1.14601782143147,-0.536337514932906,-0.648374995887059,94
"126",2017-01-22,"Sunday",356,256,0,90,NA,446,190,-105,83,82,46,36,"Rain",0.15,0,85,9,"Winter","0","1",54.8571428571429,80.6666666666667,109,54.8,52,45,82,95,-1.03400720094118,-0.983877569235474,1.13065779324577,0.335429151842226,-0.0776222793814696,0.103706072033755,-1.59658365807246,-0.821936918021593,-0.228514318780746,-1.24114454671288,-1.31748410965966,-1.13260662508148,-1.04849013897551,-1.06064280869241,79
"127",2017-01-23,"Monday",364,252,0,75,NA,439,187,-60,60,68,50,33,"Overcast",0,0,79,6,"Winter","0","1",60.1428571428571,79.6666666666667,82,51.4,54,42,58,68,-0.793753050272731,-1.25977846757604,0.644814989606706,-0.409028169625083,-0.0776222793814696,-0.461882439916727,-1.47606628176375,-0.840803749978591,-0.645042110744298,-1.30208503358923,-1.28183723640181,-1.18625141048144,-1.46165528106031,-1.5058920465222,66
"128",2017-01-24,"Tuesday",371,312,0,60,NA,431,119,30,57,64,41,26,"Fog",0,0,90,2,"Winter","0","1",64.8571428571429,86.3333333333333,68,45,45,43,58,64,-1.33432488927674,-1.90354723037069,1.53552679627833,-1.40163793158149,-0.0776222793814696,-0.461882439916727,-1.36857781100191,-0.715024870265275,-0.861019484355029,-1.41679653829766,-1.44224816606211,-1.16836981534812,-1.46165528106031,-1.57185489657106,57
"129",2017-01-25,"Wednesday",367,401,30,60,NA,427,26,60,56,74,45,35,"Rain",0.01,0,91,2,"Winter","0","1",71.8571428571429,71.3333333333333,64,38.75,40.5,25.5,53.75,74,-1.09407073860829,-1.075844535349,1.61650059688484,-1.40163793158149,-0.0776222793814696,-0.424176539120029,-1.20897371805253,-0.998027349620235,-0.922727305386666,-1.52881949211448,-1.52245363089226,-1.48129773018121,-1.53481994163782,-1.40694777144891,67
"130",2017-01-26,"Thursday",353,428,75,60,NA,413,-15,90,79,83,48,38,"Rain",0.001,0,88,4,"Winter","0","1",75.7142857142857,68.6666666666667,74,64.5,66,47,83.5,85,-0.913880125606955,-0.79994363700843,1.37357919506531,-0.905333050603289,-0.0776222793814696,-0.458111849837058,-1.12102860561103,-1.04833890150556,-0.768457752807573,-1.06728492238917,-1.06795599685475,-1.09684343481484,-1.02266731759521,-1.22554993381456,79
"131",2017-01-27,"Friday",330,409,75,75,NA,405,-4,60,120,150,48,29,"Fog",0,0,80,5,"Winter","0","1",75.4285714285714,73.6666666666667,83,81,68,45.5,103.5,150,-0.913880125606955,-1.62764633203013,0.725788790213217,-0.657180610114186,-0.0776222793814696,-0.461882439916727,-1.12754305838447,-0.954004741720574,-0.629615155486389,-0.771544324312751,-1.0323091235969,-1.12366582751482,-0.678363032524554,-0.153653620520632,121
"132",2017-01-28,"Saturday",255,346,90,120,NA,375,29,30,146,120,44,31,"Overcast",0,0,73,7,"Winter","0","1",90,102.333333333333,150,72,84,44.25,111.75,120,-1.1541342762754,-1.44371239980308,0.158972185967638,-0.16087572913598,-0.0776222793814696,-0.461882439916727,-0.795305966938815,-0.413155558953318,0.403990846793536,-0.932857377808977,-0.747134137534153,-1.14601782143147,-0.536337514932906,-0.648374995887059,107
"133",2017-01-29,"Sunday",255,256,0,210,NA,465,209,-135,83,95,46,33,"Rain",0.001,0,70,11,"Winter","0","1",91.5714285714286,117.666666666667,120,54.8,52,45,82,95,-1.03400720094118,-1.25977846757604,-0.0839492158518953,0.831734032820432,-0.0776222793814696,-0.458111849837058,-0.759476476684872,-0.123864135612693,-0.0588178109437439,-1.24114454671288,-1.31748410965966,-1.13260662508148,-1.04849013897551,-1.06064280869241,85
"134",2017-01-30,"Monday",370,252,0,105,NA,475,223,-105,60,42,44,35,"Overcast",0,0,91,3,"Winter","0","1",93.4285714285714,121.666666666667,95,51.4,54,42,58,68,-1.1541342762754,-1.075844535349,1.61650059688484,-1.15348549109239,-0.0776222793814696,-0.461882439916727,-0.717132533657484,-0.0483968077847035,-0.444491692391477,-1.30208503358923,-1.28183723640181,-1.18625141048144,-1.46165528106031,-1.5058920465222,54
"135",2017-01-31,"Tuesday",433,312,0,105,NA,538,226,-75,57,58,41,36,"Rain",0.01,0,81,7,"Winter","0","1",89.7142857142857,85.6666666666667,42,45,45,43,58,64,-1.33432488927674,-0.983877569235474,0.806762590819728,-0.16087572913598,-0.0776222793814696,-0.424176539120029,-0.80182041971226,-0.727602758236607,-1.26212032106067,-1.41679653829766,-1.44224816606211,-1.16836981534812,-1.46165528106031,-1.57185489657106,56
"136",2017-02-01,"Wednesday",480,401,0,60,NA,540,139,-60,56,41,41,35,"Overcast",0,0,43,26,"Winter","0","2",88.8571428571429,65,58,52.5,47,39.5,60,81,-1.33432488927674,-1.075844535349,-2.2702418322277,4.55402064015698,-0.0776222793814696,-0.461882439916727,-0.821363778032593,-1.11751728534788,-1.01528903693412,-1.28236899371747,-1.40660129280427,-1.23095539831474,-1.42722485255324,-1.29151278386341,46
"137",2017-02-02,"Thursday",499,428,0,60,NA,559,131,-75,79,79,39,34,"Overcast",0,0,33,32,"Winter","0","2",84.1428571428571,47,41,72.25,75,69,78.25,79,-1.45445196461097,-1.16781150146252,-3.07997983829281,6.04293528309159,-0.0776222793814696,-0.461882439916727,-0.928852248794424,-1.45712026057384,-1.27754727631858,-0.928376459656304,-0.907545067194451,-0.703448341881819,-1.11304719242626,-1.32449420888784,71
"138",2017-02-03,"Friday",480,409,0,60,NA,540,131,-75,120,75,34,31,"Rain",0.4,0,70,16,"Winter","0","2",83.5714285714286,59.3333333333333,79,134,136.5,111,159.5,188,-1.75476965294653,-1.44371239980308,-0.0839492158518953,2.07249623526595,-0.0776222793814696,1.04635359195123,-0.941881154341312,-1.2244293331042,-0.691322976518026,0.178410324053914,0.188596285484249,0.0475786537175918,0.285688965673297,0.47299345494351,98
"139",2017-02-04,"Saturday",465,346,0,0,NA,465,119,-60,146,124,52,33,"Rain",0.4,0,92,15,"Winter","0","2",72.8571428571429,65,75,168.5,177,161.5,184,196,-0.673625974938506,-1.25977846757604,1.69747439749135,1.82434379477684,-0.0776222793814696,1.04635359195123,-1.18617313334547,-1.11751728534788,-0.753030797549663,0.796777029122781,0.910445468955587,0.950599207950217,0.707461714884856,0.604919155041224,134
"140",2017-02-05,"Sunday",341,256,0,60,NA,401,145,-60,83,56,46,34,"Rain",1.57,0,95,6,"Winter","0","2",73.4285714285714,92.6666666666667,124,80,79,65,94,106,-1.03400720094118,-1.16781150146252,1.94039579931089,-0.409028169625083,-0.0776222793814696,5.45794398516499,-1.17314422779859,-0.595534934537626,0.00289001008789341,-0.789467996923443,-0.836251320678763,-0.774974722415096,-0.841907567933118,-0.879244971058058,62
"141",2017-02-06,"Monday",345,252,0,60,NA,405,153,-30,60,40,44,36,"Rain",0.04,0,85,7,"Winter","0","2",67.8571428571429,85,56,66.25,67.5,51.25,82.5,90,-1.1541342762754,-0.983877569235474,1.13065779324577,-0.16087572913598,-0.0776222793814696,-0.311058836729932,-1.30017605688075,-0.740180646207938,-1.04614294744994,-1.03591849532045,-1.04122084191137,-1.02084665549824,-1.03988253184875,-1.14309637125349,51
"142",2017-02-07,"Tuesday",365,312,0,180,NA,545,233,-90,57,51,39,32,"Rain",0.08,0,90,4,"Winter","0","2",67.5714285714286,73.3333333333333,40,54,47.5,43.75,57.75,78,-1.45445196461097,-1.35174543368956,1.53552679627833,-0.905333050603289,-0.0776222793814696,-0.160235233543137,-1.30669050965419,-0.96029368570624,-1.29297423157649,-1.25548348480143,-1.3976895744898,-1.15495861899813,-1.46595908462369,-1.34098492140006,52
"143",2017-02-08,"Wednesday",494,401,0,105,NA,599,198,-120,56,53,37,35,"Rain",0.6,0,93,11,"Winter","0","2",66.5714285714286,49,51,52.5,47,39.5,60,81,-1.57457903994519,-1.075844535349,1.77844819809786,0.831734032820432,-0.0776222793814696,1.8004716078852,-1.32949109436125,-1.41938659665984,-1.12327772373949,-1.28236899371747,-1.40660129280427,-1.23095539831474,-1.42722485255324,-1.29151278386341,51
"144",2017-02-09,"Thursday",546,428,0,60,NA,606,178,-120,79,72,59,37,"Thunderstorm",0.96,0,84,18,"Winter","0","2",68.2857142857143,48,53,72.25,75,69,78.25,79,-0.25318121126872,-0.891910603121952,1.04968399263926,2.56880111624415,-0.0776222793814696,3.15788403656636,-1.29040437772058,-1.43825342861684,-1.09242381322367,-0.928376459656304,-0.907545067194451,-0.703448341881819,-1.11304719242626,-1.32449420888784,70
"145",2017-02-10,"Friday",534,409,0,60,-90,504,95,-45,120,150,51,44,"Rain",0.09,0,72,11,"Winter","0","2",67.2857142857143,58.6666666666667,72,134,136.5,111,159.5,188,-0.733689512605618,-0.248141840327298,0.0779983853611272,0.831734032820432,-0.0776222793814696,-0.122529332746438,-1.31320496242764,-1.23700722107553,-0.799311663323391,0.178410324053914,0.188596285484249,0.0475786537175918,0.285688965673297,0.47299345494351,141
"146",2017-02-11,"Saturday",354,346,0,60,NA,414,68,-15,146,174,53,36,"Overcast",0,0,71,1,"Winter","0","2",78,91.6666666666667,150,168.5,177,161.5,184,196,-0.613562437271394,-0.983877569235474,-0.00297541524538409,-1.6497903720706,-0.0776222793814696,-0.461882439916727,-1.06891298342348,-0.614401766494623,0.403990846793536,0.796777029122781,0.910445468955587,0.950599207950217,0.707461714884856,0.604919155041224,175
"147",2017-02-12,"Sunday",240,256,15,105,NA,345,89,-15,83,90,51,31,"Fog",0,0,76,4,"Winter","1","2",85.1428571428571,132,174,80,79,65,94,106,-0.733689512605618,-1.44371239980308,0.401893587787172,-0.905333050603289,-0.0776222793814696,-0.461882439916727,-0.906051664087369,0.146560455770935,0.774237772983359,-0.789467996923443,-0.836251320678763,-0.774974722415096,-0.841907567933118,-0.879244971058058,90
"148",2017-02-13,"Monday",255,252,0,225,NA,480,228,-105,60,80,53,29,"Overcast",0,0,69,8,"Winter","0","2",90,138,90,66.25,67.5,51.25,82.5,90,-0.613562437271394,-1.62764633203013,-0.164923016458407,0.0872767113531228,-0.0776222793814696,-0.461882439916727,-0.795305966938815,0.259761447512919,-0.521626468681023,-1.03591849532045,-1.04122084191137,-1.02084665549824,-1.03988253184875,-1.14309637125349,78
"149",2017-02-14,"Tuesday",400,312,0,150,NA,550,238,-90,57,78,50,33,"Rain",0,0,64,8,"Winter","0","2",95.7142857142857,114.666666666667,80,54,47.5,43.75,57.75,78,-0.793753050272731,-1.25977846757604,-0.569792019490963,0.0872767113531228,-0.0776222793814696,-0.461882439916727,-0.665016911469929,-0.180464631483685,-0.675896021260117,-1.25548348480143,-1.3976895744898,-1.15495861899813,-1.46595908462369,-1.34098492140006,70
"150",2017-02-15,"Wednesday",472,401,0,135,-86,521,120,-30,56,35,43,38,"Rain",0.72,0,83,16,"Winter","0","2",99.5714285714286,82.6666666666667,78,52.5,47,39.5,60,81,-1.21419781394252,-0.79994363700843,0.968710192032751,2.07249623526595,-0.0776222793814696,2.25294241744559,-0.577071799028431,-0.784203254107599,-0.706749931775935,-1.28236899371747,-1.40660129280427,-1.23095539831474,-1.42722485255324,-1.29151278386341,44
"151",2017-02-16,"Thursday",486,428,0,60,NA,546,118,-60,79,60,49,41,"Rain",1.64,0,97,11,"Winter","0","2",97,64.3333333333333,35,72.25,75,69,78.25,79,-0.853816587939843,-0.524042738667864,2.10234340052391,0.831734032820432,-0.0776222793814696,5.72188529074188,-0.63570187398943,-1.13009517331922,-1.37010900786604,-0.928376459656304,-0.907545067194451,-0.703448341881819,-1.11304719242626,-1.32449420888784,62
"152",2017-02-17,"Friday",486,409,0,60,NA,546,137,-75,120,188,57,40,"Rain",0.001,0,77,4,"Winter","0","2",95.2857142857143,57.6666666666667,60,134,136.5,111,159.5,188,-0.373308286602945,-0.616009704781386,0.482867388393683,-0.905333050603289,-0.0776222793814696,-0.458111849837058,-0.674788590630096,-1.25587405303253,-0.984435126418303,0.178410324053914,0.188596285484249,0.0475786537175918,0.285688965673297,0.47299345494351,158
"153",2017-02-18,"Saturday",358,346,0,75,NA,433,87,-30,146,196,46,42,"Rain",0.15,0,92,5,"Winter","0","2",100.714285714286,94.3333333333333,188,168.5,177,161.5,184,196,-1.03400720094118,-0.432075772554342,1.69747439749135,-0.657180610114186,-0.0776222793814696,0.103706072033755,-0.551013987934654,-0.564090214609297,0.99021514659409,0.796777029122781,0.910445468955587,0.950599207950217,0.707461714884856,0.604919155041224,181
"154",2017-02-19,"Sunday",237,256,15,90,NA,327,71,15,83,106,51,40,"Rain",0.26,0,83,10,"Winter","0","2",103.857142857143,148,196,80,79,65,94,106,-0.733689512605618,-0.616009704781386,0.968710192032751,0.583581592331329,-0.0776222793814696,0.518470980797442,-0.479355007426767,0.448429767082892,1.11363078865736,-0.789467996923443,-0.836251320678763,-0.774974722415096,-0.841907567933118,-0.879244971058058,91
"155",2017-02-20,"Monday",221,252,30,105,NA,326,74,45,60,90,49,40,"Rain",0.81,0,90,6,"Winter","1","2",106.142857142857,163.333333333333,106,66.25,67.5,51.25,82.5,90,-0.853816587939843,-0.616009704781386,1.53552679627833,-0.409028169625083,-0.0776222793814696,2.59229552461588,-0.427239385239212,0.737721190423518,-0.274795184554474,-1.03591849532045,-1.04122084191137,-1.02084665549824,-1.03988253184875,-1.14309637125349,78
"156",2017-02-21,"Tuesday",236,312,75,150,NA,386,74,75,57,44,48,41,"Rain",0.52,0,92,3,"Winter","0","2",107.571428571429,130.666666666667,90,54,47.5,43.75,57.75,78,-0.913880125606955,-0.524042738667864,1.69747439749135,-1.15348549109239,-0.0776222793814696,1.49882440151161,-0.394667121371991,0.121404679828272,-0.521626468681023,-1.25548348480143,-1.3976895744898,-1.15495861899813,-1.46595908462369,-1.34098492140006,52
"157",2017-02-22,"Wednesday",342,401,60,150,NA,492,91,0,56,81,45,31,"Fog",0,0,85,2,"Winter","1","2",102.714285714286,80,44,52.5,47,39.5,60,81,-1.09407073860829,-1.44371239980308,1.13065779324577,-1.40163793158149,-0.0776222793814696,-0.461882439916727,-0.505412818520544,-0.834514805992925,-1.23126641054485,-1.28236899371747,-1.40660129280427,-1.23095539831474,-1.42722485255324,-1.29151278386341,67
"158",2017-02-23,"Thursday",411,428,15,75,NA,486,58,0,79,78,44,33,"Rain",0.001,0,85,3,"Winter","0","2",109.285714285714,71.6666666666667,81,72.25,75,69,78.25,79,-1.1541342762754,-1.25977846757604,1.13065779324577,-1.15348549109239,-0.0776222793814696,-0.458111849837058,-0.355580404731325,-0.991738405634569,-0.660469066002207,-0.928376459656304,-0.907545067194451,-0.703448341881819,-1.11304719242626,-1.32449420888784,73
"159",2017-02-24,"Friday",408,409,0,120,NA,528,119,-60,120,123,41,32,"Rain",0.07,0,91,7,"Winter","0","2",111.857142857143,67.6666666666667,78,134,136.5,111,159.5,188,-1.33432488927674,-1.35174543368956,1.61650059688484,-0.16087572913598,-0.0776222793814696,-0.197941134339836,-0.296950329770326,-1.06720573346256,-0.706749931775935,0.178410324053914,0.188596285484249,0.0475786537175918,0.285688965673297,0.47299345494351,123
"160",2017-02-25,"Saturday",405,346,0,0,NA,405,59,0,146,180,48,31,"Rain",0,0,77,3,"Winter","0","2",102.571428571429,94,123,168.5,177,161.5,184,196,-0.913880125606955,-1.44371239980308,0.482867388393683,-1.15348549109239,-0.0776222793814696,-0.461882439916727,-0.508670044907266,-0.570379158594962,-0.0125369451700159,0.796777029122781,0.910445468955587,0.950599207950217,0.707461714884856,0.604919155041224,176
"161",2017-02-26,"Sunday",225,256,30,75,-30,270,14,60,83,68,43,37,"Rain",0.14,0,84,10,"Winter","0","2",100.285714285714,127,180,80,79,65,94,106,-1.21419781394252,-0.891910603121952,1.04968399263926,0.583581592331329,-0.0776222793814696,0.0660001712370564,-0.56078566709482,0.0522262959859487,0.866799504530815,-0.789467996923443,-0.836251320678763,-0.774974722415096,-0.841907567933118,-0.879244971058058,74
"162",2017-02-27,"Monday",202,252,45,75,NA,277,25,90,60,55,45,36,"Rain",0.03,0,79,7,"Winter","0","2",94.8571428571429,123.666666666667,68,66.25,67.5,51.25,82.5,90,-1.09407073860829,-0.983877569235474,0.644814989606706,-0.16087572913598,-0.0776222793814696,-0.348764737526631,-0.684560269790262,-0.0106631438707089,-0.861019484355029,-1.03591849532045,-1.04122084191137,-1.02084665549824,-1.03988253184875,-1.14309637125349,60
"163",2017-02-28,"Tuesday",222,312,90,120,NA,342,30,120,57,43,50,36,"Rain",0.02,0,74,5,"Winter","0","2",89.8571428571429,101,55,54,47.5,43.75,57.75,78,-0.793753050272731,-0.983877569235474,0.23994598657415,-0.657180610114186,-0.0776222793814696,-0.38647063832333,-0.798563193325537,-0.438311334895981,-1.06156990270785,-1.25548348480143,-1.3976895744898,-1.15495861899813,-1.46595908462369,-1.34098492140006,52
"164",2017-03-01,"Wednesday",299,401,105,150,NA,449,48,30,56,71,51,43,"Rain",0.001,0,76,11,"Winter","0","3",89.7142857142857,55.3333333333333,43,71.4,71,67,79,90,-0.733689512605618,-0.34010880644082,0.401893587787172,0.831734032820432,-0.0776222793814696,-0.458111849837058,-0.80182041971226,-1.29989666093219,-1.24669336580276,-0.943611581375392,-0.978838813710138,-0.739211532148458,-1.10013578173611,-1.14309637125349,70
"165",2017-03-02,"Thursday",378,428,45,60,NA,438,10,45,79,96,51,36,"Rain",0.02,0,77,9,"Winter","0","3",88.2857142857143,56.3333333333333,71,101.2,99,96,115,135,-0.733689512605618,-0.983877569235474,0.482867388393683,0.335429151842226,-0.0776222793814696,-0.38647063832333,-0.834392683579481,-1.28102982897519,-0.814738618581301,-0.409486137576777,-0.479782588100324,-0.220645273282198,-0.480388068608924,-0.401014308203845,90
"166",2017-03-03,"Friday",342,409,60,90,NA,432,23,30,120,125,53,45,"Rain",0.02,0,71,11,"Winter","0","3",90.8571428571429,70,96,162.8,140,125,213,216,-0.613562437271394,-0.156174874213776,-0.00297541524538409,0.831734032820432,-0.0776222793814696,-0.38647063832333,-0.775762608618482,-1.0231831255629,-0.429064737133568,0.694612095241838,0.250978313685476,0.297920985584062,1.20670292823731,0.934733405285508,144
"167",2017-03-04,"Saturday",307,346,45,75,NA,382,36,15,146,161,47,35,"Rain",0.11,0,87,5,"Winter","0","3",91.1428571428571,97.3333333333333,125,189.25,183.5,163.25,209.5,229,-0.973943663274067,-1.075844535349,1.2926053944588,-0.657180610114186,-0.0776222793814696,-0.0471175311530402,-0.769248155845038,-0.507489718738305,0.0183169653458027,1.16869323579464,1.02629780704358,0.981891999433526,1.14644967834995,1.14911266794429,168
"168",2017-03-05,"Sunday",221,256,30,45,NA,266,10,75,83,58,47,36,"Rain",0.08,0,69,16,"Winter","0","3",88.4285714285714,127.333333333333,161,104.5,109,86.5,127,142,-0.973943663274067,-0.983877569235474,-0.164923016458407,2.07249623526595,-0.0776222793814696,-0.160235233543137,-0.831135457192759,0.0585152399716144,0.573687354630538,-0.350338017961494,-0.301548221811105,-0.390520427048731,-0.273805497566527,-0.285579320618346,75
"169",2017-03-06,"Monday",208,252,45,60,NA,268,16,105,60,48,46,34,"Snow",0.08,0,73,13,"Winter","1","3",87,114.666666666667,58,67,69.5,62.25,74.25,81,-1.03400720094118,-1.16781150146252,0.158972185967638,1.32803891379864,-0.0776222793814696,-0.160235233543137,-0.863707721059981,-0.180464631483685,-1.01528903693412,-1.02247574086244,-1.00557396865352,-0.824149109031724,-1.1819080494404,-1.29151278386341,57
"170",2017-03-07,"Tuesday",220,312,90,150,NA,370,58,90,57,67,49,40,"Rain",0.49,0,91,13,"Winter","0","3",86,89,48,76.75,66,64.25,78.5,113,-0.853816587939843,-0.616009704781386,1.61650059688484,1.32803891379864,-0.0776222793814696,1.38570669912152,-0.886508305767036,-0.664713318379949,-1.16955858951322,-0.847719932908191,-1.06795599685475,-0.788385918765086,-1.10874338886288,-0.763809983472559,68
"171",2017-03-08,"Wednesday",303,401,105,150,NA,453,52,30,56,50,47,42,"Rain",0.3,0,87,4,"Winter","0","3",89.4285714285714,57.6666666666667,67,71.4,71,67,79,90,-0.973943663274067,-0.432075772554342,1.2926053944588,-0.905333050603289,-0.0776222793814696,0.669294583984238,-0.808334872485704,-1.25587405303253,-0.876446439612938,-0.943611581375392,-0.978838813710138,-0.739211532148458,-1.10013578173611,-1.14309637125349,61
"172",2017-03-09,"Thursday",403,428,30,60,NA,463,35,30,79,61,57,41,"Rain",0.49,0,96,6,"Winter","0","3",86.4285714285714,55,50,101.2,99,96,115,135,-0.373308286602945,-0.524042738667864,2.0213695999174,-0.409028169625083,-0.0776222793814696,1.38570669912152,-0.876736626606869,-1.30618560491786,-1.1387046789974,-0.409486137576777,-0.479782588100324,-0.220645273282198,-0.480388068608924,-0.401014308203845,77
"173",2017-03-10,"Friday",402,409,0,60,NA,462,53,0,120,216,60,50,"Overcast",0,0,65,11,"Winter","0","3",81.4285714285714,59.3333333333333,61,162.8,140,125,213,216,-0.193117673601608,0.303659956353834,-0.488818218884452,0.831734032820432,-0.0776222793814696,-0.461882439916727,-0.990739550142145,-1.2244293331042,-0.969008171160394,0.694612095241838,0.250978313685476,0.297920985584062,1.20670292823731,0.934733405285508,189
"174",2017-03-11,"Saturday",246,346,105,60,NA,306,-40,135,146,164,58,39,"Rain",0.3,0,81,6,"Winter","0","3",94.4285714285714,109,216,189.25,183.5,163.25,209.5,229,-0.313244748935832,-0.707976670894908,0.806762590819728,-0.409028169625083,-0.0776222793814696,0.669294583984238,-0.694331948950429,-0.287376679240003,1.42216989381555,1.16869323579464,1.02629780704358,0.981891999433526,1.14644967834995,1.14911266794429,173
"175",2017-03-12,"Sunday",142,256,120,150,NA,292,36,45,83,142,61,46,"Overcast",0,0,74,5,"Winter","0","3",94.8571428571429,147,164,104.5,109,86.5,127,142,-0.133054135934495,-0.064207908100254,0.23994598657415,-0.657180610114186,-0.0776222793814696,-0.461882439916727,-0.684560269790262,0.429562935125895,0.619968220404266,-0.350338017961494,-0.301548221811105,-0.390520427048731,-0.273805497566527,-0.285579320618346,132
"176",2017-03-13,"Monday",150,252,105,150,NA,300,48,75,60,81,53,46,"Rain",0.51,0,91,9,"Winter","0","3",106.857142857143,174,142,67,69.5,62.25,74.25,81,-0.613562437271394,-0.064207908100254,1.61650059688484,0.335429151842226,-0.0776222793814696,1.46111850071491,-0.410953253305601,0.938967397964822,0.280575204730261,-1.02247574086244,-1.00557396865352,-0.824149109031724,-1.1819080494404,-1.29151278386341,78
"177",2017-03-14,"Tuesday",219,312,90,120,NA,339,27,120,57,62,57,49,"Rain",0.62,0,93,11,"Winter","0","3",111.571428571429,129,81,76.75,66,64.25,78.5,113,-0.373308286602945,0.211692990240312,1.77844819809786,0.831734032820432,-0.0776222793814696,1.8758834094786,-0.30346478254377,0.0899599598999433,-0.660469066002207,-0.847719932908191,-1.06795599685475,-0.788385918765086,-1.10874338886288,-0.763809983472559,67
