"","date","day","initial_inventory","par","prep_rec","prep_actual","waste","final_inventory","short_long","scale","use_expected","use_actual","temp_max","temp_min","conditions","rain","snow","humidity","wind","season","holiday","month","use7","use3","use1","avgUse","medUse","quart1Use","quart3Use","maxUse","temp_maxz","temp_minz","humidityz","windz","snowz","rainz","use7z","use3z","use1z","avgUsez","medUsez","quart1Usez","quart3Usez","maxUsez","use_predicted"
"180",2017-03-17,"Friday",330,409,75,180,-10,500,91,-30,120,140,48,37,"Rain",0.35,0,86,8,"Spring","0","3",123.857142857143,88,135,191.307692307692,205,152,219,262,-0.913880125606955,-0.891910603121952,1.21058169663056,0.0872767113531228,-0.0776222793814696,0.857824087967732,0.0480391584636974,-0.574393489532645,0.221347509669838,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,148
"181",2017-03-18,"Saturday",360,346,0,60,NA,420,74,-15,146,203,55,36,"Rain",0.36,0,77,8,"Spring","0","3",113,114,140,226.307692307692,229,203,235,281,-0.493435361937169,-0.983877569235474,0.48219344645576,0.0872767113531228,-0.0776222793814696,0.895529988764431,-0.181901259767578,-0.112720225503275,0.295334999878978,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,194
"182",2017-03-19,"Sunday",217,256,45,105,NA,322,66,15,83,122,57,32,"Overcast",0,0,64,4,"Spring","0","3",118.571428571429,159.333333333333,203,133.076923076923,144,119,163,207,-0.373308286602945,-1.35174543368956,-0.569922914907844,-0.905333050603289,-0.0776222793814696,-0.461882439916727,-0.0639055188331079,0.692248542547935,1.22757737651414,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,129
"183",2017-03-20,"Monday",200,252,45,120,NA,320,68,45,60,67,55,38,"Rain",0.11,0,62,12,"Spring","0","3",115.714285714286,155,122,90.9230769230769,76,68,113,170,-0.493435361937169,-0.79994363700843,-0.731786970502245,1.07988647330953,-0.0776222793814696,-0.0471175311530402,-0.124416155209759,0.61530299854304,0.0289800351260736,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,73
"184",2017-03-21,"Tuesday",253,312,60,150,NA,403,91,60,57,65,57,44,"Thunderstorm",0.23,0,78,13,"Spring","0","3",113.714285714286,130.666666666667,67,101.076923076923,87,78,113,151,-0.373308286602945,-0.248141840327298,0.56312547425296,1.32803891379864,-0.0776222793814696,0.405353278407346,-0.166773600673415,0.183224174515552,-0.784882357174467,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,76
"185",2017-03-22,"Wednesday",338,401,60,180,NA,518,117,-30,56,79,55,42,"Rain",0.08,0,69,10,"Spring","0","3",114.142857142857,84.6666666666667,65,111.571428571429,103.5,74.5,139.75,201,-0.493435361937169,-0.432075772554342,-0.165262775921842,0.583581592331329,-0.0776222793814696,-0.160235233543137,-0.157697005216918,-0.633582369536411,-0.814477353258123,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,85
"186",2017-03-23,"Thursday",439,428,0,150,NA,589,161,-105,79,99,58,41,"Rain",0.32,0,70,9,"Spring","0","3",115.857142857143,70.3333333333333,79,122.923076923077,116,99,141,176,-0.313244748935832,-0.524042738667864,-0.0843307481246422,0.335429151842226,-0.0776222793814696,0.744706385577636,-0.121390623390927,-0.888094553552602,-0.607312380672531,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,105
"187",2017-03-24,"Friday",490,409,0,75,NA,565,156,-105,120,120,53,46,"Rain",0.77,0,86,13,"Spring","0","3",110.714285714286,81,99,191.307692307692,205,152,219,262,-0.613562437271394,-0.064207908100254,1.21058169663056,1.32803891379864,-0.0776222793814696,2.44147192142908,-0.230309768868899,-0.698690137540553,-0.311362419835971,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,134
"188",2017-03-25,"Saturday",445,346,0,60,NA,505,159,-105,146,229,55,41,"Overcast",0,0,72,8,"Spring","0","3",107.857142857143,99.3333333333333,120,226.307692307692,229,203,235,281,-0.493435361937169,-0.524042738667864,0.0775333074697584,0.0872767113531228,-0.0776222793814696,-0.461882439916727,-0.29082040524555,-0.373151297519843,-0.000614960957582384,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,223
"189",2017-03-26,"Sunday",276,256,0,60,NA,336,80,0,83,96,47,44,"Rain",0.65,0,92,12,"Spring","0","3",111.571428571429,149.333333333333,229,133.076923076923,144,119,163,207,-0.973943663274067,-0.248141840327298,1.69617386341376,1.07988647330953,-0.0776222793814696,1.9890011118687,-0.212156577955904,0.514681902536639,1.61231232560167,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,106
"190",2017-03-27,"Monday",240,252,15,195,NA,435,183,-60,60,72,55,45,"Rain",0.01,0,74,10,"Spring","0","3",107.857142857143,148.333333333333,96,90.9230769230769,76,68,113,170,-0.493435361937169,-0.156174874213776,0.239397363064159,0.583581592331329,-0.0776222793814696,-0.424176539120029,-0.29082040524555,0.496925238535509,-0.355754913961455,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,76
"191",2017-03-28,"Tuesday",363,312,0,75,NA,438,126,15,57,113,59,46,"Rain",0.001,0,69,11,"Spring","0","3",108.571428571429,132.333333333333,72,101.076923076923,87,78,113,151,-0.25318121126872,-0.064207908100254,-0.165262775921842,0.831734032820432,-0.0776222793814696,-0.458111849837058,-0.275692746151388,0.212818614517435,-0.710894866965327,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,99
"192",2017-03-29,"Wednesday",325,401,75,180,NA,505,104,-15,56,90,58,46,"Rain",0.19,0,80,11,"Spring","0","3",115.428571428571,93.6666666666667,113,111.571428571429,103.5,74.5,139.75,201,-0.313244748935832,-0.064207908100254,0.724989529847361,0.831734032820432,-0.0776222793814696,0.254529675220551,-0.130467218847424,-0.473772393526244,-0.104197447250378,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,89
"193",2017-03-30,"Thursday",415,428,15,150,NA,565,137,-75,79,115,57,43,"Rain",0.001,0,69,8,"Spring","0","3",117,91.6666666666667,90,122.923076923077,116,99,141,176,-0.373308286602945,-0.34010880644082,-0.165262775921842,0.0872767113531228,-0.0776222793814696,-0.458111849837058,-0.0971863688402661,-0.509285721528503,-0.444539902212423,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,116
"194",2017-03-31,"Friday",450,409,0,180,NA,630,221,-165,120,213,58,39,"Overcast",0,0,68,3,"Spring","0","3",119.285714285714,106,115,191.307692307692,205,152,219,262,-0.313244748935832,-0.707976670894908,-0.246194803719043,-1.15348549109239,-0.0776222793814696,-0.461882439916727,-0.0487778597389448,-0.254773537512312,-0.0746024511667224,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,210
"195",2017-04-01,"Saturday",417,346,0,75,NA,492,146,-90,146,219,58,46,"Rain",0.05,0,78,5,"Spring","0","4",132.571428571429,139.333333333333,213,226.307692307692,229,203,235,281,-0.313244748935832,-0.064207908100254,0.56312547425296,-0.657180610114186,-0.0776222793814696,-0.273352935933233,0.232596599412484,0.337115262525343,1.37555235693242,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,213
"196",2017-04-02,"Sunday",273,256,0,90,NA,363,107,-30,83,123,56,40,"Overcast",0,0,62,7,"Spring","0","4",131.142857142857,182.333333333333,219,133.076923076923,144,119,163,207,-0.433371824270057,-0.616009704781386,-0.731786970502245,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.202341281224158,1.10065181457392,1.46433734518339,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,124
"197",2017-04-03,"Monday",240,252,15,165,NA,405,153,-30,60,120,57,35,"Overcast",0,0,65,4,"Spring","0","4",135,185,123,90.9230769230769,76,68,113,170,-0.373308286602945,-1.075844535349,-0.488990887110644,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.284030640332638,1.14800291857693,0.0437775331679016,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,104
"198",2017-04-04,"Tuesday",285,312,30,150,NA,435,123,30,57,80,60,44,"Rain",0.01,0,58,7,"Spring","0","4",141.857142857143,154,120,101.076923076923,87,78,113,151,-0.193117673601608,-0.248141840327298,-1.05551508169105,-0.16087572913598,-0.0776222793814696,-0.424176539120029,0.429256167636601,0.597546334541911,-0.000614960957582384,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,83
"199",2017-04-05,"Wednesday",355,401,45,315,NA,670,269,-180,56,70,63,48,"Overcast",0,0,58,10,"Spring","0","4",137.142857142857,107.666666666667,80,111.571428571429,103.5,74.5,139.75,201,-0.0129270606002709,0.11972602412679,-1.05551508169105,0.583581592331329,-0.0776222793814696,-0.461882439916727,0.329413617615126,-0.225179097510429,-0.592514882630703,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,91
"200",2017-04-06,"Thursday",600,428,0,75,NA,675,247,-180,79,86,62,48,"Rain",0.37,0,74,6,"Spring","0","4",134.285714285714,90,70,122.923076923077,116,99,141,176,-0.0729905982673832,0.11972602412679,0.239397363064159,-0.409028169625083,-0.0776222793814696,0.93323588956113,0.268902981238475,-0.538880161530386,-0.740489863048983,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,98
"201",2017-04-07,"Friday",589,409,0,0,NA,589,180,-120,120,139,57,49,"Rain",0.1,0,72,17,"Spring","0","4",130.142857142857,78.6666666666667,86,191.307692307692,205,152,219,262,-0.373308286602945,0.211692990240312,0.0775333074697584,2.32064867575505,-0.0776222793814696,-0.084823431949739,0.18116255849233,-0.740122353543188,-0.503729894379735,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,149
"202",2017-04-08,"Saturday",450,346,0,75,NA,525,179,-120,146,215,53,42,"Rain",0.04,0,70,10,"Spring","0","4",119.571428571429,98.3333333333333,139,226.307692307692,229,203,235,281,-0.613562437271394,-0.432075772554342,-0.0843307481246422,0.583581592331329,-0.0776222793814696,-0.311058836729932,-0.0427267961012799,-0.390907961520973,0.28053750183715,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,209
"203",2017-04-09,"Sunday",310,256,0,60,NA,370,114,-285,83,0,57,38,"Rain",0.001,0,60,9,"Spring","0","4",119,146.666666666667,215,133.076923076923,144,119,163,207,-0.373308286602945,-0.79994363700843,-0.893651026096645,0.335429151842226,-0.0776222793814696,-0.458111849837058,-0.0548289233766101,0.467330798533626,1.40514735301608,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,121
"204",2017-04-10,"Monday",222,428,210,90,-14,298,-130,450,91,73,55,43,"Rain",0.18,0,65,14,"Spring","0","4",101.428571428571,118,0,90.9230769230769,76,68,113,170,-0.493435361937169,-0.34010880644082,-0.488990887110644,1.57619135428774,-0.0776222793814696,0.216823774423852,-0.426969337093016,-0.0416935694987563,-1.77631472597694,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,75
"205",2017-04-11,"Tuesday",225,534,315,224,-3,446,-88,405,101,78,59,35,"Rain",0.001,0,68,6,"Spring","0","4",94.7142857142857,96,73,101.076923076923,87,78,113,151,-0.25318121126872,-1.075844535349,-0.246194803719043,-0.409028169625083,-0.0776222793814696,-0.458111849837058,-0.569169332578147,-0.432340177523608,-0.696097368923499,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,83
"206",2017-04-12,"Wednesday",368,662,300,180,NA,548,-114,390,115,73,60,47,"Rain",0.43,0,80,12,"Spring","0","4",94.4285714285714,50.3333333333333,78,111.571428571429,103.5,74.5,139.75,201,-0.193117673601608,0.027759058013268,0.724989529847361,1.07988647330953,-0.0776222793814696,1.15947129434132,-0.575220396215812,-1.24322783357519,-0.622109878714359,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,77
"207",2017-04-13,"Thursday",475,697,225,150,NA,625,-72,240,121,94,53,42,"Rain",0.03,0,74,8,"Spring","0","4",94.8571428571429,74.6666666666667,73,122.923076923077,116,99,141,176,-0.613562437271394,-0.432075772554342,0.239397363064159,0.0872767113531228,-0.0776222793814696,-0.348764737526631,-0.566143800759314,-0.811149009547707,-0.696097368923499,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,102
"208",2017-04-14,"Friday",531,667,135,60,NA,591,-76,255,197,160,55,43,"Rain",0.09,0,67,11,"Spring","1","4",96,81.6666666666667,94,191.307692307692,205,152,219,262,-0.493435361937169,-0.34010880644082,-0.327126831516243,0.831734032820432,-0.0776222793814696,-0.122529332746438,-0.541939546208654,-0.6868523615398,-0.385349910045111,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,163
"209",2017-04-15,"Saturday",431,571,135,75,NA,506,-65,240,229,281,60,38,"Overcast",0,0,68,7,"Spring","0","4",99,109,160,226.307692307692,229,203,235,281,-0.193117673601608,-0.79994363700843,-0.246194803719043,-0.16087572913598,-0.0776222793814696,-0.461882439916727,-0.47840337801317,-0.201503545508923,0.591284960715538,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,255
"210",2017-04-16,"Sunday",225,457,225,90,NA,315,-142,390,150,94,63,41,"Rain",0,0,61,11,"Spring","0","4",108.428571428571,178.333333333333,281,133.076923076923,144,119,163,207,-0.0129270606002709,-0.524042738667864,-0.812718998299445,0.831734032820432,-0.0776222793814696,-0.461882439916727,-0.27871827797022,1.0296251585694,2.38178222377673,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,114
"211",2017-04-17,"Monday",221,428,210,210,NA,431,3,195,91,76,59,48,"Rain",0.19,0,75,8,"Spring","0","4",121.857142857143,178.333333333333,94,90.9230769230769,76,68,113,170,-0.25318121126872,0.11972602412679,0.320329390861359,0.0872767113531228,-0.0776222793814696,0.254529675220551,0.00568171300004138,1.0296251585694,-0.385349910045111,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,77
"212",2017-04-18,"Tuesday",355,534,180,75,NA,430,-104,435,101,109,64,48,"Thunderstorm",0.05,0,66,8,"Spring","0","4",122.285714285714,150.333333333333,76,101.076923076923,87,78,113,151,0.0471364770668413,0.11972602412679,-0.408058859313443,0.0872767113531228,-0.0776222793814696,-0.273352935933233,0.0147583084565391,0.532438566537769,-0.651704874798015,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,104
"213",2017-04-19,"Wednesday",321,662,345,210,NA,531,-131,420,115,66,56,47,"Rain",0.2,0,82,7,"Spring","0","4",126.714285714286,93,109,111.571428571429,103.5,74.5,139.75,201,-0.433371824270057,0.027759058013268,0.886853585441761,-0.16087572913598,-0.0776222793814696,0.292235576017249,0.108549794840349,-0.485610169526997,-0.16338743941769,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,79
"214",2017-04-20,"Thursday",465,697,225,210,NA,675,-22,120,121,129,60,43,"Rain",0.09,0,70,7,"Spring","0","4",125.714285714286,83.6666666666667,66,122.923076923077,116,99,141,176,-0.193117673601608,-0.34010880644082,-0.0843307481246422,-0.16087572913598,-0.0776222793814696,-0.122529332746438,0.0873710721085206,-0.65133903353754,-0.799679855216295,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,116
"215",2017-04-21,"Friday",546,667,120,60,NA,606,-61,225,197,262,69,39,"Mostly Cloudy",0,0,66,5,"Spring","0","4",130.714285714286,101.333333333333,129,191.307692307692,205,152,219,262,0.347454165402403,-0.707976670894908,-0.408058859313443,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.193264685767661,-0.337637969517584,0.13256252141887,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,245
"216",2017-04-22,"Saturday",344,571,225,90,NA,434,-137,390,229,202,63,50,"Rain",0.14,0,61,17,"Spring","0","4",145.285714285714,152.333333333333,262,226.307692307692,229,203,235,281,-0.0129270606002709,0.303659956353834,-0.812718998299445,2.32064867575505,-0.0776222793814696,0.0660001712370564,0.501868931288583,0.567951894540028,2.10062976098199,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,203
"217",2017-04-23,"Sunday",232,457,225,180,NA,412,-45,210,150,119,56,49,"Rain",0.07,0,73,8,"Spring","0","4",134,197.666666666667,202,133.076923076923,144,119,163,207,-0.433371824270057,0.211692990240312,0.158465335266959,0.0872767113531228,-0.0776222793814696,-0.197941134339836,0.26285191760081,1.37292066259124,1.21277987847231,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,124
"218",2017-04-24,"Monday",293,428,135,150,NA,443,15,180,91,53,54,44,"Rain",0.91,0,82,10,"Spring","0","4",137.571428571429,194.333333333333,119,90.9230769230769,76,68,113,170,-0.553498899604281,-0.248141840327298,0.886853585441761,0.583581592331329,-0.0776222793814696,2.96935453258287,0.338490213071624,1.31373178258747,-0.0154124589994104,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,62
"219",2017-04-25,"Tuesday",390,534,150,105,NA,495,-39,315,101,77,54,45,"Rain",0.09,0,80,7,"Spring","0","4",134.285714285714,124.666666666667,53,101.076923076923,87,78,113,151,-0.553498899604281,-0.156174874213776,0.724989529847361,-0.16087572913598,-0.0776222793814696,-0.122529332746438,0.268902981238475,0.0766841905087747,-0.992047329760059,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,80
"220",2017-04-26,"Wednesday",418,662,240,210,NA,628,-34,210,115,98,58,48,"Rain",0.21,0,72,9,"Spring","0","4",129.714285714286,83,77,111.571428571429,103.5,74.5,139.75,201,-0.313244748935832,0.11972602412679,0.0775333074697584,0.335429151842226,-0.0776222793814696,0.329941476813948,0.172085963035833,-0.663176809538293,-0.636907376756187,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,91
"221",2017-04-27,"Thursday",530,697,165,90,NA,620,-77,240,121,107,56,42,"Rain",0.08,0,72,7,"Spring","0","4",134.285714285714,76,98,122.923076923077,116,99,141,176,-0.433371824270057,-0.432075772554342,0.0775333074697584,-0.16087572913598,-0.0776222793814696,-0.160235233543137,0.268902981238475,-0.787473457546201,-0.326159917877799,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,106
"222",2017-04-28,"Friday",513,667,150,105,-3,615,-52,195,197,261,61,40,"Overcast",0,0,66,5,"Spring","0","4",131.142857142857,94,107,191.307692307692,205,152,219,262,-0.133054135934495,-0.616009704781386,-0.408058859313443,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.202341281224158,-0.467853505525868,-0.192982435501346,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,241
"223",2017-04-29,"Saturday",354,571,210,150,NA,504,-67,240,229,189,64,39,"Rain",0.01,0,62,5,"Spring","0","4",131,155.333333333333,261,226.307692307692,229,203,235,281,0.0471364770668413,-0.707976670894908,-0.731786970502245,-0.657180610114186,-0.0776222793814696,-0.424176539120029,0.199315749405326,0.621221886543417,2.08583226294017,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,209
"224",2017-04-30,"Sunday",315,457,135,150,NA,465,8,105,150,145,60,49,"Rain",0.01,0,63,9,"Spring","0","4",129.142857142857,185.666666666667,189,133.076923076923,144,119,163,207,-0.193117673601608,0.211692990240312,-0.650854942705044,0.335429151842226,-0.0776222793814696,-0.424176539120029,0.159983835760502,1.15984069457768,1.02041240392855,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,133
"225",2017-05-01,"Monday",320,428,105,90,NA,410,-18,225,91,68,55,36,"Rain",0.001,0,60,7,"Spring","0","5",132.857142857143,198.333333333333,145,90.9230769230769,76,68,113,170,-0.493435361937169,-0.983877569235474,-0.893651026096645,-0.16087572913598,-0.0776222793814696,-0.458111849837058,0.238647663050149,1.38475843859199,0.369322490088118,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,73
"226",2017-05-02,"Tuesday",342,534,195,150,NA,492,-42,315,101,87,61,49,"Rain",0.09,0,89,5,"Spring","0","5",135,134,68,101.076923076923,87,78,113,151,-0.133054135934495,0.211692990240312,1.45337778002216,-0.657180610114186,-0.0776222793814696,-0.122529332746438,0.284030640332638,0.242413054519318,-0.770084859132639,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,88
"227",2017-05-03,"Wednesday",405,662,255,210,NA,615,-47,240,115,165,82,55,"Overcast",0,0,70,6,"Spring","0","5",136.428571428571,100,87,111.571428571429,103.5,74.5,139.75,201,1.12828015507486,0.763494786921444,-0.0843307481246422,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.314285958520963,-0.36131352151909,-0.488932396337907,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,153
"228",2017-05-04,"Thursday",450,697,240,120,NA,570,-127,330,121,159,85,57,"Thunderstorm",0,0,68,6,"Spring","0","5",146,106.666666666667,165,122.923076923077,116,99,141,176,1.3084707680762,0.947428719148488,-0.246194803719043,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.516996590382746,-0.242935761511559,0.665272450924678,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,157
"229",2017-05-05,"Friday",411,667,255,270,NA,681,14,90,197,157,60,52,"Rain",0.14,0,69,10,"Spring","0","5",153.428571428571,137,159,191.307692307692,205,152,219,262,-0.193117673601608,0.487593888580878,-0.165262775921842,0.583581592331329,-0.0776222793814696,0.0660001712370564,0.674324244962039,0.295683046522707,0.57648746267371,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,168
"230",2017-05-06,"Saturday",524,571,45,60,NA,584,13,105,229,234,61,41,"Rain",0,0,61,7,"Spring","0","5",138.571428571429,160.333333333333,157,226.307692307692,229,203,235,281,-0.133054135934495,-0.524042738667864,-0.812718998299445,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.359668935803452,0.710005206549065,0.546892466590054,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,228
"231",2017-05-07,"Sunday",350,457,105,60,NA,410,-47,210,150,170,66,42,"Overcast",0,0,59,8,"Spring","0","5",145,183.333333333333,234,133.076923076923,144,119,163,207,0.167263552401066,-0.432075772554342,-0.974583053893845,0.0872767113531228,-0.0776222793814696,-0.461882439916727,0.495817867650918,1.11840847857505,1.68629981581081,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,167
"232",2017-05-08,"Monday",240,428,195,150,NA,390,-38,285,91,120,72,46,"Overcast",0,0,56,4,"Spring","0","5",148.571428571429,187,170,90.9230769230769,76,68,113,170,0.52764477840374,-0.064207908100254,-1.21737913728545,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.571456163121732,1.18351624657919,0.739259941133818,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,121
"233",2017-05-09,"Tuesday",270,534,270,180,NA,450,-84,405,101,145,75,48,"Overcast",0,0,54,4,"Spring","0","5",156,174.666666666667,120,101.076923076923,87,78,113,151,0.707835391405076,0.11972602412679,-1.37924319287985,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.728783817701026,0.964517390565256,-0.000614960957582384,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,141
"234",2017-05-10,"Wednesday",305,662,360,315,NA,620,-42,240,115,146,75,50,"Overcast",0,0,59,5,"Spring","0","5",164.285714285714,145,145,111.571428571429,103.5,74.5,139.75,201,0.707835391405076,0.303659956353834,-0.974583053893845,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.904264663193314,0.437736358531744,0.369322490088118,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,146
"235",2017-05-11,"Thursday",474,697,225,210,NA,684,-13,120,121,99,61,51,"Rain",0.16,0,75,10,"Spring","0","5",161.571428571429,137,146,122.923076923077,116,99,141,176,-0.133054135934495,0.395626922467356,0.320329390861359,0.583581592331329,-0.0776222793814696,0.141411972830454,0.846779558635496,0.295683046522707,0.384119988129946,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,110
"236",2017-05-12,"Friday",585,667,75,150,NA,735,68,30,197,152,56,45,"Rain",0.1,0,71,9,"Spring","0","5",153,130,99,191.307692307692,205,152,219,262,-0.433371824270057,-0.156174874213776,-0.00339872032744186,0.335429151842226,-0.0776222793814696,-0.084823431949739,0.665247649505541,0.171386398514799,-0.311362419835971,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,158
"237",2017-05-13,"Saturday",583,571,0,60,NA,643,72,45,229,159,53,45,"Rain",0.3,0,75,7,"Spring","0","5",152.285714285714,132.333333333333,152,226.307692307692,229,203,235,281,-0.613562437271394,-0.156174874213776,0.320329390861359,-0.16087572913598,-0.0776222793814696,0.669294583984238,0.650119990411378,0.212818614517435,0.472904976380914,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,180
"238",2017-05-14,"Sunday",484,457,0,60,NA,544,87,30,150,144,61,46,"Rain",0.04,0,65,4,"Spring","0","5",141.571428571429,136.666666666667,159,133.076923076923,144,119,163,207,-0.133054135934495,-0.064207908100254,-0.488990887110644,-0.905333050603289,-0.0776222793814696,-0.311058836729932,0.423205103998936,0.28976415852233,0.57648746267371,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,146
"239",2017-05-15,"Monday",400,428,30,75,NA,475,47,150,91,47,60,45,"Rain",0.001,0,70,4,"Spring","0","5",137.857142857143,151.666666666667,144,90.9230769230769,76,68,113,170,-0.193117673601608,-0.156174874213776,-0.0843307481246422,-0.905333050603289,-0.0776222793814696,-0.458111849837058,0.344541276709289,0.556114118539275,0.35452499204629,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,67
"240",2017-05-16,"Tuesday",428,534,105,180,NA,608,74,150,101,83,56,47,"Rain",0.21,0,72,18,"Spring","0","5",127.428571428571,116.666666666667,47,101.076923076923,87,78,113,151,-0.433371824270057,0.027759058013268,0.0775333074697584,2.56880111624415,-0.0776222793814696,0.329941476813948,0.123677453934512,-0.0653691215002624,-1.08083231801103,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,83
"241",2017-05-17,"Wednesday",525,662,135,180,NA,705,43,105,115,109,57,47,"Rain",0.16,0,81,5,"Spring","0","5",118.571428571429,91.3333333333333,83,111.571428571429,103.5,74.5,139.75,201,-0.373308286602945,0.027759058013268,0.805921557644561,-0.657180610114186,-0.0776222793814696,0.141411972830454,-0.0639055188331079,-0.51520460952888,-0.548122388505219,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,104
